[2023-08-08 16:09:13,062][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:09:23,651][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:09:32,709][ApicWS10][INFO] imported model C:\Users\TheApic\Desktop\ModelPool\Models\Motor.mb
[2023-08-08 16:10:37,550][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:10:52,624][ApicWS10][INFO] imported model C:\Users\TheApic\Desktop\ModelPool\Models\Motor.mb
[2023-08-08 16:11:46,095][ApicWS10][INFO] imported model C:\Users\TheApic\Desktop\ModelPool\Models\Motorhülle.mb
[2023-08-08 16:11:59,657][ApicWS10][INFO] imported model C:\Users\TheApic\Desktop\ModelPool\Models\Cube.ma
[2023-08-08 16:12:06,023][ApicWS10][INFO] imported model C:\Users\TheApic\Desktop\ModelPool\Models\Motorhülle.mb
[2023-08-08 16:17:09,303][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:17:15,828][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:17:38,461][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:23:54,544][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:23:56,036][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:24:04,524][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:24:05,795][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:24:17,736][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:24:19,695][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:24:32,914][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:24:36,252][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:24:47,537][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:24:49,887][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
